"Year","AHA ID","Medicare Provider ID","Hospital Name","Address 1 (physical)","City Name (physical)","State (physical)","Zip code (physical)","NPI number","Control / Ownership Type","Beginning of reporting period","Days open during reporting period","End of reporting period","Open 12 full months before end of reporting period","System member","System ID","System Name","System City","System State","System Zip","Admissions (est.)","Admissions",
"2016","6390160","100265","Mease Countryside Hospital","3231 McMullen Booth Road","Safety Harbor","FL","34695-6607","1265419907","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990906","Trinity Health","Livonia","MI","48152-7031","Reported","18076",
"2016","6390161","100045","Florida Hospital DeLand","701 West Plymouth Avenue","DeLand","FL","32720-3236","1649367269","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5994165","Adventist Health System Sunbelt Health Care Corporation","Altamonte Springs","FL","32714-1502","Reported","8764",
"2016","6390170","100043","Mease Dunedin Hospital","601 Main Street","Dunedin","FL","34698-5891","1336125640","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990906","Trinity Health","Livonia","MI","48152-7031","Reported","7128",
"2016","6390180","100228","Westside Regional Medical Center","8201 West Broward Boulevard","Plantation","FL","33324-2701","1063466589","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Reported","14338",
"2016","6390188","102025","Kindred Hospital the Palm Beaches","5555 West Blue Heron Boulevard","Riviera Beach","FL","33418-7813","1295905255","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990026","Kindred Healthcare","Louisville","KY","40202-2412","Reported","617",
"2016","6390190","100057","Florida Hospital Waterman","1000 Waterman Way","Tavares","FL","32778-5266","1821019571","Nongovt. (not-for-profit) - Church Operated","1/1/2016","366","12/31/2016","Y","Y","5994165","Adventist Health System Sunbelt Health Care Corporation","Altamonte Springs","FL","32714-1502","Reported","14175",
"2016","6390200","100140","Baptist Medical Center Nassau","1250 South 18th Street","Fernandina Beach","FL","32034-3098","1518024462","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5990005","Baptist Health","Jacksonville","FL","32207-8202","Reported","3830",
"2016","6390205","100289","Cleveland Clinic Florida","2950 Cleveland Clinic Boulevard","Weston","FL","33331-3602","1083644033","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990212","Cleveland Clinic Health System","Cleveland","OH","44195-5108","Reported","10551",
"2016","6390210","100039","Broward Health Medical Center","1600 South Andrews Avenue","Fort Lauderdale","FL","33316-2510","1285662239","Govt. (non federal) - Hospital district","7/1/2015","366","6/30/2016","Y","Y","5993115","Broward Health","Fort Lauderdale","FL","33316-2523","Reported","26839",
"2016","6390211","104065","Atlantic Shores Hospital","4545 North Federal Highway","Fort Lauderdale","FL","33308-5274","","Investor-owned; for-profit - Corporation","","0","","","Y","5999555","Universal Health Services, Inc.","King of Prussia","PA","19406-3121","Estimated","2025",
"2016","6390215","100200","Broward Health Imperial Point","6401 North Federal Highway","Fort Lauderdale","FL","33308-1495","1265460232","Govt. (non federal) - Hospital district","7/1/2015","366","6/30/2016","Y","Y","5993115","Broward Health","Fort Lauderdale","FL","33316-2523","Reported","8049",
"2016","6390222","102021","BayCare Alliant Hospital","601 Main Street","Dunedin","FL","34698-5848","1174716955","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","395",
"2016","6390223","102018","Complex Care Hospital at Ridgelake","6150 Edgelake Drive","Sarasota","FL","34240-8803","","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990191","LifeCare Management Services","Plano","TX","75024-3131","Reported","476",
"2016","6390225","100204","North Florida Regional Medical Center","6500 Newberry Road","Gainesville","FL","32605-4392","1174579155","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Reported","26525",
"2016","6390230","100073","Holy Cross Hospital","4725 North Federal Highway","Fort Lauderdale","FL","33308-4668","1639197395","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","Y","5990906","Trinity Health","Livonia","MI","48152-7031","Reported","16349",
"2016","6390233","104026","Fort Lauderdale Hospital","1601 East Las Olas Boulevard","Fort Lauderdale","FL","33301-2393","","Investor-owned; for-profit - Corporation","","0","","","Y","5999555","Universal Health Services, Inc.","King of Prussia","PA","19406-3121","Estimated","2812",
"2016","6390240","100012","Lee Memorial Hospital","2776 Cleveland Avenue","Fort Myers","FL","33901-5855","1558302570","Govt. (non federal) - Hospital district","10/1/2015","366","9/30/2016","Y","Y","5990369","Lee Health","Fort Myers","FL","33901-5856","Reported","38504",
"2016","6390248","100266","Gulf Breeze Hospital","1110 Gulf Breeze Parkway","Gulf Breeze","FL","32561-4884","1912918277","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5990185","Baptist Health Care Corporation","Pensacola","FL","32501-6377","Reported","4090",
"2016","6390253","100223","Fort Walton Beach Medical Center","1000 Mar-Walt Drive","Fort Walton Beach","FL","32547-6795","","Investor-owned; for-profit - Corporation","","0","","","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Estimated","13642",
"2016","6390265","104015","Larkin Behavioral Health Services","1201 North 37th Avenue","Hollywood","FL","33021-5498","","Govt. (non federal) - State","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","582",
"2016","6390281","101302","Campbellton Graceville Hospital","5429 College Drive","Graceville","FL","32440-1897","1205886280","Govt. (non federal) - Hospital district","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","90",
"2016","6390282","100131","Aventura Hospital and Medical Center","20900 Biscayne Boulevard","Aventura","FL","33180-1407","","Investor-owned; for-profit - Corporation","","0","","","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Estimated","19566",
"2016","6390283","100113","UF Health Shands Hospital","1600 SW Archer Road","Gainesville","FL","32610-3003","1699874248","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","Y","5990111","UF Health Shands","Gainesville","FL","32610-0326","Reported","47176",
"2016","6390286","100137","Heart of Florida Regional Medical Center","40100 Highway 27","Davenport","FL","33837-5906","","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990080","Community Health Systems, Inc.","Franklin","TN","37067-6325","Reported","8908",
"2016","6390287","100053","Hialeah Hospital","651 East 25th Street","Hialeah","FL","33013-3878","1063442770","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990919","TENET Healthcare Corporation","Dallas","TX","75202-2703","Reported","13509",
"2016","6390292","100050","Palm Springs General Hospital","1475 West 49th Street","Hialeah","FL","33012-3275","","Investor-owned; for-profit - Individual","2/1/2016","366","12/31/2016","Y","","","","","","","Expanded","6079",
"2016","6390295","100038","Memorial Regional Hospital","3501 Johnson Street","Hollywood","FL","33021-5421","1780667923","Govt. (non federal) - Hospital district","5/1/2015","366","4/30/2016","Y","Y","5990083","Memorial Healthcare System","Hollywood","FL","33021-5421","Reported","37085",
"2016","6390298","104001","South Florida State Hospital","800 East Cypress Drive","Hollywood","FL","33025-4543","","Govt. (non federal) - State","","0","","","","","","","","","Estimated","673",
"2016","6390300","100125","Homestead Hospital","975 Baptist Way","Homestead","FL","33033-7600","1578547865","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5990122","Baptist Health South Florida","Coral Gables","FL","33143-3632","Reported","11003",
"2016","6390305","100023","Citrus Memorial Health System","502 West Highland Boulevard","Inverness","FL","34452-4754","1003834508","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Reported","10264",
"2016","6390306","101313","Mariners Hospital","91500 Overseas Highway","Tavernier","FL","33070-2547","1518941806","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5990122","Baptist Health South Florida","Coral Gables","FL","33143-3632","Reported","615",
"2016","6390308","100088","Baptist Medical Center Jacksonville","800 Prudential Drive","Jacksonville","FL","32207-8202","1578620449","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5990005","Baptist Health","Jacksonville","FL","32207-8202","Reported","52365",
"2016","6390309","103039","Brooks Rehabilitation Hospital","3599 University Boulevard South","Jacksonville","FL","32216-4252","1912947748","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","2941",
"2016","6390323","100220","Gulf Coast Medical Center","13681 Doctor's Way","Fort Myers","FL","33912-4300","1558302570","Govt. (non federal) - Hospital district","10/1/2015","366","9/30/2016","Y","Y","5990369","Lee Health","Fort Myers","FL","33901-5856","Reported","21913",
"2016","6390380","100151","Mayo Clinic Jacksonville","4500 San Pablo Road South","Jacksonville","FL","32224-1865","1891782470","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991875","Mayo Clinic","Rochester","MN","55905-0002","Reported","12495",
"2016","6390385","100256","Regional Medical Center Bayonet Point","14000 Fivay Road","Hudson","FL","34667-7199","","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Reported","15004",
"2016","6390390","100040","St. Vincent's Medical Center Riverside","1 Shircliff Way","Jacksonville","FL","32204-4748","1134117575","Nongovt. (not-for-profit) - Church Operated","7/1/2015","366","6/30/2016","Y","Y","5990198","Ascension Healthcare","Saint Louis","MO","63105-3406","Reported","24956",
"2016","6390400","104016","River Point Behavioral Health","6300 Beach Boulevard","Jacksonville","FL","32216-2782","","Investor-owned; for-profit - Corporation","","0","","","Y","5999555","Universal Health Services, Inc.","King of Prussia","PA","19406-3121","Estimated","2587",
"2016","6390403","102026","Florida Hospital at Connerton Long Term Acute Care","9441 Health Center Drive","Land O'Lakes","FL","34637-5837","1467697953","Nongovt. (not-for-profit) - Church Operated","1/1/2016","366","12/31/2016","Y","Y","5994165","Adventist Health System Sunbelt Health Care Corporation","Altamonte Springs","FL","32714-1502","Reported","658",
"2016","6390404","100315","Health First Viera Hospital","8745 North Wickham Road","Melbourne","FL","32940-5997","1730494816","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5990328","Health First, Inc.","Rockledge","FL","32955-5747","Reported","4514",
"2016","6390405","100313","Sacred Heart Hospital on the Gulf","3801 East Highway 98","Port St Joe","FL","32456-5318","1710269071","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","Y","5990198","Ascension Healthcare","Saint Louis","MO","63105-3406","Reported","463",
"2016","6390407","104027","West Florida Community Care Center","5500 Stewart Street","Milton","FL","32570-4304","","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","2812",
"2016","6390408","104072","Central Florida Behavioral Hospital","6601 Central Florida Parkway","Orlando","FL","32821-8064","","Nongovt. (not-for-profit) - Other","","0","","","Y","5999555","Universal Health Services, Inc.","King of Prussia","PA","19406-3121","Estimated","3543",
"2016","6390409","100179","Memorial Hospital Jacksonville","3625 University Blvd South","Jacksonville","FL","32216-4207","","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Reported","22439",
"2016","6390410","","Naval Hospital Jacksonville","2080 Child Street","Jacksonville","FL","32214-5000","","Govt. (federal) - Navy","","0","","","Y","5999655","Bureau of Medicine and Surgery, Department of the Navy","Falls Church","VA","22042","Estimated","3935",
"2016","6390411","100117","Baptist Medical Center Beaches","1350 13th Avenue South","Jacksonville Beach","FL","32250-3205","1821155912","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5990005","Baptist Health","Jacksonville","FL","32207-8202","Reported","7779",
"2016","6390417","104067","Aspire Health Partners","1800 Mercy Drive","Orlando","FL","32808-5646","","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","","","","","","","Reported","1728",
"2016","6390418","104070","Port St. Lucie Hospital","2550 SE Walton Road","Port St Lucie","FL","34952-7168","","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","1572",
"2016","6390420","100314","West Kendall Baptist Hospital","9555 SW 162nd Avenue","Miami","FL","33196-6408","1417279936","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5990122","Baptist Health South Florida","Coral Gables","FL","33143-3632","Reported","8700",
"2016","6390422","104073","Emerald Coast Behavioral Hospital","1940 Harrison Avenue","Panama City","FL","32405-4542","1578795332","Investor-owned; for-profit - Corporation","","0","","","Y","5999555","Universal Health Services, Inc.","King of Prussia","PA","19406-3121","Estimated","2418",
"2016","6390440","100110","Osceola Regional Medical Center","700 West Oak Street","Kissimmee","FL","34741-4996","","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Reported","24000",
"2016","6390445","100156","Lake City Medical Center","340 NW Commerce Drive","Lake City","FL","32055-4709","","Investor-owned; for-profit - Corporation","","0","","","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Estimated","3887",
"2016","6390450","100102","Shands Lake Shore Regional Medical Center","368 NE Franklin Street","Lake City","FL","32055-3047","","Investor-owned; for-profit - Partnership","","0","","","Y","5990080","Community Health Systems, Inc.","Franklin","TN","37067-6325","Estimated","4887",
